server_id,window_start,window_end,max_net_in,max_disk_io,alert
server_19,20:55:40,20:56:10,4831.45,1076.82,Possible DDoS
server_19,20:55:50,20:56:20,4831.45,8300.69,Network flood + Disk thrash suspected
server_19,20:56:00,20:56:30,4831.45,8300.69,Network flood + Disk thrash suspected
server_19,20:56:10,20:56:40,13782.03,8300.69,Network flood + Disk thrash suspected
server_19,20:56:20,20:56:50,13782.03,1827.45,Possible DDoS
server_19,20:56:30,20:57:00,13782.03,71.30,Possible DDoS
server_19,20:56:40,20:57:10,4897.62,657.53,Possible DDoS
server_19,20:56:50,20:57:20,4897.62,657.53,Possible DDoS
server_19,20:57:00,20:57:30,6006.08,657.53,Possible DDoS
server_19,20:57:10,20:57:40,6006.08,7313.68,Network flood + Disk thrash suspected
server_19,20:57:20,20:57:50,6006.08,7313.68,Network flood + Disk thrash suspected
server_19,20:57:30,20:58:00,878.91,7389.40,Disk thrash suspected
server_19,20:57:40,20:58:10,897.31,7389.40,Disk thrash suspected
server_19,20:57:50,20:58:20,7221.05,7389.40,Network flood + Disk thrash suspected
server_19,20:58:00,20:58:30,8963.58,104.29,Possible DDoS
server_19,20:58:10,20:58:40,8963.58,1414.26,Possible DDoS
server_19,20:58:20,20:58:50,8963.58,4336.95,Possible DDoS
server_19,20:58:30,20:59:00,1798.76,5307.79,Disk thrash suspected
server_19,20:58:40,20:59:10,925.50,8654.86,Disk thrash suspected
server_19,20:58:50,20:59:20,11778.64,8654.86,Network flood + Disk thrash suspected
server_19,20:59:00,20:59:30,11778.64,8654.86,Network flood + Disk thrash suspected
server_19,20:59:10,20:59:40,11778.64,1600.06,Possible DDoS
server_19,20:59:20,20:59:50,4866.62,1600.06,Possible DDoS
server_19,20:59:30,21:00:00,4866.62,1600.06,Possible DDoS
server_19,20:59:40,21:00:10,977.42,4553.61,Disk thrash suspected
server_19,20:59:50,21:00:20,977.42,4553.61,Disk thrash suspected
server_19,21:00:00,21:00:30,853.74,4553.61,Disk thrash suspected
server_19,21:00:10,21:00:40,853.74,3642.46,""
server_19,21:00:20,21:00:50,699.61,3642.46,""
server_19,21:00:30,21:01:00,2045.18,912.05,""
server_19,21:00:40,21:01:10,10260.29,912.05,Possible DDoS
server_19,21:00:50,21:01:20,10260.29,1833.07,Possible DDoS
server_19,21:01:00,21:01:30,10260.29,1833.07,Possible DDoS
server_19,21:01:10,21:01:40,1045.90,1833.07,""
server_19,21:01:20,21:01:50,3895.37,1623.04,""
server_19,21:01:30,21:02:00,3895.37,1623.04,""
server_19,21:01:40,21:02:10,3895.37,1623.04,""
server_19,21:01:50,21:02:20,4109.74,1194.18,""
server_19,21:02:00,21:02:30,4109.74,1445.51,""
server_19,21:02:10,21:02:40,4109.74,1445.51,""
server_19,21:02:20,21:02:50,2423.02,1445.51,""
server_19,21:02:30,21:03:00,971.09,106.14,""
server_19,21:02:40,21:03:10,3855.18,1209.26,""
server_19,21:02:50,21:03:20,15903.62,5806.72,Network flood + Disk thrash suspected
server_19,21:03:00,21:03:30,15903.62,5806.72,Network flood + Disk thrash suspected
server_19,21:03:10,21:03:40,15903.62,5806.72,Network flood + Disk thrash suspected
server_19,21:03:20,21:03:50,15972.30,74.46,Possible DDoS
server_19,21:03:30,21:04:00,15972.30,6358.82,Network flood + Disk thrash suspected
server_19,21:03:40,21:04:10,15972.30,7840.28,Network flood + Disk thrash suspected
server_19,21:03:50,21:04:20,605.73,7840.28,Disk thrash suspected
server_19,21:04:00,21:04:30,564.44,7840.28,Disk thrash suspected
server_19,21:04:10,21:04:40,9026.12,113.33,Possible DDoS
server_19,21:04:20,21:04:50,9026.12,4847.94,Network flood + Disk thrash suspected
server_19,21:04:30,21:05:00,9026.12,4847.94,Network flood + Disk thrash suspected
server_19,21:04:40,21:05:10,3607.09,4847.94,Disk thrash suspected
server_19,21:04:50,21:05:20,8783.47,1991.36,Possible DDoS
server_19,21:05:00,21:05:30,8783.47,7339.85,Network flood + Disk thrash suspected
server_19,21:05:10,21:05:40,8783.47,7339.85,Network flood + Disk thrash suspected
server_19,21:05:20,21:05:50,901.13,7339.85,Disk thrash suspected
server_19,21:05:30,21:06:00,901.13,6488.08,Disk thrash suspected
server_19,21:05:40,21:06:10,901.13,6488.08,Disk thrash suspected
server_19,21:05:50,21:06:20,5242.01,9192.49,Network flood + Disk thrash suspected
server_19,21:06:00,21:06:30,7968.71,9192.49,Network flood + Disk thrash suspected
server_19,21:06:10,21:06:40,7968.71,9192.49,Network flood + Disk thrash suspected
server_19,21:06:20,21:06:50,7968.71,7707.57,Network flood + Disk thrash suspected
server_19,21:06:30,21:07:00,1256.73,5444.81,Disk thrash suspected
server_19,21:06:40,21:07:10,853.69,5444.81,Disk thrash suspected
server_19,21:06:50,21:07:20,836.83,5444.81,Disk thrash suspected
server_19,21:07:00,21:07:30,14837.12,137.93,Possible DDoS
server_19,21:07:10,21:07:40,14837.12,137.93,Possible DDoS
server_19,21:07:20,21:07:50,14837.12,137.93,Possible DDoS
server_19,21:07:30,21:08:00,893.28,85.01,""
server_19,21:07:40,21:08:10,888.34,95.33,""
server_19,21:07:50,21:08:20,4012.51,904.19,""
server_19,21:08:00,21:08:30,4012.51,904.19,""
server_19,21:08:10,21:08:40,4012.51,4254.53,""
server_19,21:08:20,21:08:50,654.24,4254.53,""
server_19,21:08:30,21:09:00,654.24,8191.41,Disk thrash suspected
server_19,21:08:40,21:09:10,3739.54,8191.41,Disk thrash suspected
server_19,21:08:50,21:09:20,3739.54,8191.41,Disk thrash suspected
server_19,21:09:00,21:09:30,3739.54,1830.26,""
server_19,21:09:10,21:09:40,808.67,106.31,""
server_19,21:09:20,21:09:50,808.67,5858.50,Disk thrash suspected
server_19,21:09:30,21:10:00,777.98,5858.50,Disk thrash suspected
server_19,21:09:40,21:10:10,777.98,5858.50,Disk thrash suspected
server_19,21:09:50,21:10:20,7053.08,138.37,Possible DDoS
server_19,21:10:00,21:10:30,7053.08,147.63,Possible DDoS
server_19,21:10:10,21:10:40,14816.42,147.63,Possible DDoS
server_19,21:10:20,21:10:50,15310.55,181.06,Possible DDoS
server_19,21:10:30,21:11:00,15310.55,7890.69,Network flood + Disk thrash suspected
server_19,21:10:40,21:11:10,15310.55,7890.69,Network flood + Disk thrash suspected
server_19,21:10:50,21:11:20,940.64,7890.69,Disk thrash suspected
server_19,21:11:00,21:11:30,940.64,5160.01,Disk thrash suspected
server_19,21:11:10,21:11:40,946.45,5160.01,Disk thrash suspected
server_19,21:11:20,21:11:50,3454.75,8921.55,Disk thrash suspected
server_19,21:11:30,21:12:00,17631.79,8921.55,Network flood + Disk thrash suspected
server_19,21:11:40,21:12:10,17631.79,8921.55,Network flood + Disk thrash suspected
server_19,21:11:50,21:12:20,17631.79,7794.25,Network flood + Disk thrash suspected
server_19,21:12:00,21:12:30,944.86,7794.25,Disk thrash suspected
server_19,21:12:10,21:12:40,815.06,7794.25,Disk thrash suspected
server_19,21:12:20,21:12:50,815.06,97.45,""
server_19,21:12:30,21:13:00,982.11,97.45,""
server_19,21:12:40,21:13:10,982.11,67.68,""
server_19,21:12:50,21:13:20,982.11,85.02,""
server_19,21:13:00,21:13:30,907.44,143.21,""
server_19,21:13:10,21:13:40,859.73,231.06,""
server_19,21:13:20,21:13:50,837.77,231.06,""
server_19,21:13:30,21:14:00,2283.77,989.09,""
server_19,21:13:40,21:14:10,4841.60,5217.02,Network flood + Disk thrash suspected
server_19,21:13:50,21:14:20,9411.11,5217.02,Network flood + Disk thrash suspected
server_19,21:14:00,21:14:30,9411.11,5217.02,Network flood + Disk thrash suspected
server_19,21:14:10,21:14:40,9411.11,159.12,Possible DDoS
server_19,21:14:20,21:14:50,7461.70,6084.12,Network flood + Disk thrash suspected
server_19,21:14:30,21:15:00,7461.70,6084.12,Network flood + Disk thrash suspected
server_19,21:14:40,21:15:10,1001.87,6084.12,Disk thrash suspected
server_19,21:14:50,21:15:20,1976.07,556.19,""
server_19,21:15:00,21:15:30,1976.07,556.19,""
server_19,21:15:10,21:15:40,4803.81,1393.89,Possible DDoS
server_19,21:15:20,21:15:50,4803.81,8727.36,Network flood + Disk thrash suspected
server_19,21:15:30,21:16:00,4803.81,9593.29,Network flood + Disk thrash suspected
server_19,21:15:40,21:16:10,1689.31,9593.29,Disk thrash suspected
server_19,21:15:50,21:16:20,1689.31,9593.29,Disk thrash suspected
server_19,21:16:00,21:16:30,1689.31,1434.98,""
server_19,21:16:10,21:16:40,934.04,81.37,""
server_19,21:16:20,21:16:50,12465.02,81.37,Possible DDoS
server_19,21:16:30,21:17:00,12465.02,8785.94,Network flood + Disk thrash suspected
server_19,21:16:40,21:17:10,12465.02,8785.94,Network flood + Disk thrash suspected
server_19,21:16:50,21:17:20,639.40,8785.94,Disk thrash suspected
server_19,21:17:00,21:17:30,961.59,109.80,""
server_19,21:17:10,21:17:40,13829.65,188.85,Possible DDoS
server_19,21:17:20,21:17:50,13829.65,188.85,Possible DDoS
server_19,21:17:30,21:18:00,13829.65,188.85,Possible DDoS
server_19,21:17:40,21:18:10,885.18,155.08,""
server_19,21:17:50,21:18:20,968.19,155.08,""
server_19,21:18:00,21:18:30,968.19,155.08,""
server_19,21:18:10,21:18:40,968.19,149.19,""
server_19,21:18:20,21:18:50,939.59,149.19,""
server_19,21:18:30,21:19:00,939.59,125.42,""
server_19,21:18:40,21:19:10,853.14,125.42,""
server_19,21:18:50,21:19:20,897.96,125.42,""
server_19,21:19:00,21:19:30,2357.28,1085.96,""
server_19,21:19:10,21:19:40,6652.07,1085.96,Possible DDoS
server_19,21:19:20,21:19:50,14148.07,1939.01,Possible DDoS
server_19,21:19:30,21:20:00,14148.07,6804.18,Network flood + Disk thrash suspected
server_19,21:19:40,21:20:10,14148.07,6804.18,Network flood + Disk thrash suspected
server_19,21:19:50,21:20:20,1069.03,6804.18,Disk thrash suspected
server_19,21:20:00,21:20:30,785.06,149.84,""
server_19,21:20:10,21:20:40,16894.86,149.84,Possible DDoS
server_19,21:20:20,21:20:50,16894.86,149.84,Possible DDoS
server_19,21:20:30,21:21:00,16894.86,126.31,Possible DDoS
server_19,21:20:40,21:21:10,960.26,126.31,""
server_19,21:20:50,21:21:20,960.26,96.93,""
server_19,21:21:00,21:21:30,584.71,76.69,""
server_19,21:21:10,21:21:40,950.82,4571.95,Disk thrash suspected
server_19,21:21:20,21:21:50,1532.83,4571.95,Disk thrash suspected
server_19,21:21:30,21:22:00,1532.83,4571.95,Disk thrash suspected
server_19,21:21:40,21:22:10,1532.83,1087.11,""
server_19,21:21:50,21:22:20,914.51,8590.14,Disk thrash suspected
server_19,21:22:00,21:22:30,975.63,8590.14,Disk thrash suspected
server_19,21:22:10,21:22:40,15658.39,8590.14,Network flood + Disk thrash suspected
server_19,21:22:20,21:22:50,15658.39,8426.69,Network flood + Disk thrash suspected
server_19,21:22:30,21:23:00,15658.39,5431.97,Network flood + Disk thrash suspected
server_19,21:22:40,21:23:10,791.91,5431.97,Disk thrash suspected
server_19,21:22:50,21:23:20,947.34,77.60,""
server_19,21:23:00,21:23:30,6005.18,80.13,Possible DDoS
server_19,21:23:10,21:23:40,19379.08,122.66,Possible DDoS
server_19,21:23:20,21:23:50,19379.08,122.66,Possible DDoS
server_19,21:23:30,21:24:00,19379.08,122.66,Possible DDoS
server_19,21:23:40,21:24:10,937.29,5215.22,Disk thrash suspected
server_19,21:23:50,21:24:20,5143.28,5215.22,Network flood + Disk thrash suspected
server_19,21:24:00,21:24:30,5143.28,5215.22,Network flood + Disk thrash suspected
server_19,21:24:10,21:24:40,14130.25,106.73,Possible DDoS
server_19,21:24:20,21:24:50,14130.25,106.73,Possible DDoS
server_19,21:24:30,21:25:00,14130.25,5140.79,Network flood + Disk thrash suspected
server_19,21:24:40,21:25:10,2544.05,5140.79,Disk thrash suspected
server_19,21:24:50,21:25:20,2544.05,5140.79,Disk thrash suspected
server_19,21:25:00,21:25:30,2544.05,9150.09,Disk thrash suspected
server_19,21:25:10,21:25:40,971.60,9150.09,Disk thrash suspected
server_19,21:25:20,21:25:50,944.00,9150.09,Disk thrash suspected
server_19,21:25:30,21:26:00,1859.25,988.95,""
server_19,21:25:40,21:26:10,1859.25,988.95,""
server_19,21:25:50,21:26:20,1859.25,988.95,""
server_19,21:26:00,21:26:30,1369.49,922.16,""
server_19,21:26:10,21:26:40,1369.49,6761.15,Disk thrash suspected
server_19,21:26:20,21:26:50,19311.72,6761.15,Network flood + Disk thrash suspected
server_19,21:26:30,21:27:00,19311.72,6761.15,Network flood + Disk thrash suspected
server_19,21:26:40,21:27:10,19311.72,1872.90,Possible DDoS
server_19,21:26:50,21:27:20,3198.93,1872.90,""
server_19,21:27:00,21:27:30,3198.93,8584.71,Disk thrash suspected
server_19,21:27:10,21:27:40,838.79,8584.71,Disk thrash suspected
server_19,21:27:20,21:27:50,905.49,8584.71,Disk thrash suspected
server_19,21:27:30,21:28:00,958.89,206.67,""
server_19,21:27:40,21:28:10,958.89,65.59,""
server_19,21:27:50,21:28:20,958.89,9242.94,Disk thrash suspected
server_19,21:28:00,21:28:30,426.94,9242.94,Disk thrash suspected
server_19,21:28:10,21:28:40,3352.05,9242.94,Disk thrash suspected
server_19,21:28:20,21:28:50,3352.05,7189.12,Disk thrash suspected
server_19,21:28:30,21:29:00,3352.05,1631.71,""
server_19,21:28:40,21:29:10,633.80,5341.97,Disk thrash suspected
server_19,21:28:50,21:29:20,670.81,5341.97,Disk thrash suspected
server_19,21:29:00,21:29:30,910.73,5341.97,Disk thrash suspected
server_19,21:29:10,21:29:40,910.73,5092.69,Disk thrash suspected
server_19,21:29:20,21:29:50,1007.58,145.66,""
server_19,21:29:30,21:30:00,1007.58,110.45,""
server_19,21:29:40,21:30:10,3934.17,649.12,""
server_19,21:29:50,21:30:20,14574.42,649.12,Possible DDoS
server_19,21:30:00,21:30:30,14574.42,649.12,Possible DDoS
server_19,21:30:10,21:30:40,14574.42,190.54,Possible DDoS
server_19,21:30:20,21:30:50,971.89,158.55,""
server_19,21:30:30,21:31:00,971.89,153.85,""
server_19,21:30:40,21:31:10,7791.44,6176.73,Network flood + Disk thrash suspected
server_19,21:30:50,21:31:20,7791.44,6176.73,Network flood + Disk thrash suspected
server_19,21:31:00,21:31:30,17049.37,6176.73,Network flood + Disk thrash suspected
server_19,21:31:10,21:31:40,17049.37,1374.97,Possible DDoS
server_19,21:31:20,21:31:50,17049.37,1374.97,Possible DDoS
server_19,21:31:30,21:32:00,3868.84,1374.97,""
server_19,21:31:40,21:32:10,887.10,52.67,""
server_19,21:31:50,21:32:20,887.10,105.49,""
server_19,21:32:00,21:32:30,887.10,9084.41,Disk thrash suspected
server_19,21:32:10,21:32:40,432.35,9814.18,Disk thrash suspected
server_19,21:32:20,21:32:50,948.75,9814.18,Disk thrash suspected
server_19,21:32:30,21:33:00,948.75,9814.18,Disk thrash suspected
server_19,21:32:40,21:33:10,948.75,3769.95,""
server_19,21:32:50,21:33:20,9377.03,3769.95,Possible DDoS
server_19,21:33:00,21:33:30,9377.03,1216.66,Possible DDoS
server_19,21:33:10,21:33:40,9377.03,1216.66,Possible DDoS
server_19,21:33:20,21:33:50,1559.69,1216.66,""
server_19,21:33:30,21:34:00,1012.91,105.87,""
server_19,21:33:40,21:34:10,948.56,112.96,""
server_19,21:33:50,21:34:20,956.74,112.96,""
server_19,21:34:00,21:34:30,1033.53,3157.52,""
server_19,21:34:10,21:34:40,1033.53,3157.52,""
server_19,21:34:20,21:34:50,1033.53,3157.52,""
server_19,21:34:30,21:35:00,4303.57,898.70,""
server_19,21:34:40,21:35:10,4303.57,898.70,""
server_19,21:34:50,21:35:20,4303.57,898.70,""
server_19,21:35:00,21:35:30,3296.49,1768.24,""
server_19,21:35:10,21:35:40,3636.50,1856.92,""
server_19,21:35:20,21:35:50,3636.50,1856.92,""
server_19,21:35:30,21:36:00,3636.50,1856.92,""
server_19,21:35:40,21:36:10,538.71,118.75,""
server_19,21:35:50,21:36:20,3630.63,821.78,""
server_19,21:36:00,21:36:30,3630.63,821.78,""
server_19,21:36:10,21:36:40,3630.63,821.78,""
server_19,21:36:20,21:36:50,667.93,5383.84,Disk thrash suspected
server_19,21:36:30,21:37:00,541.05,7953.90,Disk thrash suspected
server_19,21:36:40,21:37:10,393.72,7953.90,Disk thrash suspected
server_19,21:36:50,21:37:20,14769.31,7953.90,Network flood + Disk thrash suspected
server_19,21:37:00,21:37:30,14769.31,7245.16,Network flood + Disk thrash suspected
server_19,21:37:10,21:37:40,14769.31,7245.16,Network flood + Disk thrash suspected
server_19,21:37:20,21:37:50,7999.57,7245.16,Network flood + Disk thrash suspected
server_19,21:37:30,21:38:00,7999.57,1665.93,Possible DDoS
server_19,21:37:40,21:38:10,7999.57,5889.52,Network flood + Disk thrash suspected
server_19,21:37:50,21:38:20,7651.26,9227.66,Network flood + Disk thrash suspected
server_19,21:38:00,21:38:30,7651.26,9227.66,Network flood + Disk thrash suspected
server_19,21:38:10,21:38:40,4592.43,9227.66,Disk thrash suspected
server_19,21:38:20,21:38:50,1674.23,5469.07,Disk thrash suspected
server_19,21:38:30,21:39:00,882.11,5469.07,Disk thrash suspected
server_19,21:38:40,21:39:10,882.11,113.83,""
server_19,21:38:50,21:39:20,655.14,113.83,""
server_19,21:39:00,21:39:30,751.57,125.86,""
server_19,21:39:10,21:39:40,883.76,5039.01,Disk thrash suspected
server_19,21:39:20,21:39:50,2505.59,5039.01,Disk thrash suspected
server_19,21:39:30,21:40:00,2505.59,5039.01,Disk thrash suspected
server_19,21:39:40,21:40:10,3998.29,4922.72,Disk thrash suspected
server_19,21:39:50,21:40:20,9599.32,4922.72,Network flood + Disk thrash suspected
server_19,21:40:00,21:40:30,9599.32,4922.72,Network flood + Disk thrash suspected
server_19,21:40:10,21:40:40,9599.32,167.12,Possible DDoS
server_19,21:40:20,21:40:50,910.16,149.62,""
server_19,21:40:30,21:41:00,867.36,149.62,""
server_19,21:40:40,21:41:10,4135.16,1145.81,""
server_19,21:40:50,21:41:20,4135.16,1145.81,""
server_19,21:41:00,21:41:30,4135.16,1145.81,""
server_19,21:41:10,21:41:40,571.91,97.36,""
server_19,21:41:20,21:41:50,1302.35,1803.34,""
server_19,21:41:30,21:42:00,14530.15,1803.34,Possible DDoS
server_19,21:41:40,21:42:10,18536.23,1803.34,Possible DDoS
server_19,21:41:50,21:42:20,18536.23,194.01,Possible DDoS
server_19,21:42:00,21:42:30,18536.23,194.01,Possible DDoS
server_19,21:42:10,21:42:40,8977.10,5350.48,Network flood + Disk thrash suspected
server_19,21:42:20,21:42:50,6400.48,5350.48,Network flood + Disk thrash suspected
server_19,21:42:30,21:43:00,977.28,5350.48,Disk thrash suspected
server_19,21:42:40,21:43:10,977.28,7207.66,Disk thrash suspected
server_19,21:42:50,21:43:20,972.39,7207.66,Disk thrash suspected
server_19,21:43:00,21:43:30,972.39,9995.09,Disk thrash suspected
server_19,21:43:10,21:43:40,972.39,9995.09,Disk thrash suspected
server_19,21:43:20,21:43:50,400.26,9995.09,Disk thrash suspected
server_19,21:43:30,21:44:00,952.23,8125.50,Disk thrash suspected
server_19,21:43:40,21:44:10,19498.70,8125.50,Network flood + Disk thrash suspected
server_19,21:43:50,21:44:20,19498.70,8125.50,Network flood + Disk thrash suspected
server_19,21:44:00,21:44:30,19498.70,174.81,Possible DDoS
server_19,21:44:10,21:44:40,17972.22,783.45,Possible DDoS
server_19,21:44:20,21:44:50,17972.22,1556.98,Possible DDoS
server_19,21:44:30,21:45:00,17972.22,6740.83,Network flood + Disk thrash suspected
server_19,21:44:40,21:45:10,10030.59,6740.83,Network flood + Disk thrash suspected
server_19,21:44:50,21:45:20,802.10,6740.83,Disk thrash suspected
server_19,21:45:00,21:45:30,17185.31,164.79,Possible DDoS
server_19,21:45:10,21:45:40,17185.31,6681.51,Network flood + Disk thrash suspected
server_19,21:45:20,21:45:50,17185.31,6681.51,Network flood + Disk thrash suspected
server_19,21:45:30,21:46:00,1006.40,6681.51,Disk thrash suspected
server_19,21:45:40,21:46:10,3930.27,1434.96,""
server_19,21:45:50,21:46:20,3930.27,1434.96,""
server_19,21:46:00,21:46:30,16355.70,7277.47,Network flood + Disk thrash suspected
server_19,21:46:10,21:46:40,16355.70,7277.47,Network flood + Disk thrash suspected
server_19,21:46:20,21:46:50,16355.70,7277.47,Network flood + Disk thrash suspected
server_19,21:46:30,21:47:00,18020.17,114.49,Possible DDoS
server_19,21:46:40,21:47:10,18020.17,114.49,Possible DDoS
server_19,21:46:50,21:47:20,18020.17,173.46,Possible DDoS
server_19,21:47:00,21:47:30,11348.97,193.34,Possible DDoS
server_19,21:47:10,21:47:40,11348.97,193.34,Possible DDoS
server_19,21:47:20,21:47:50,11348.97,193.34,Possible DDoS
server_19,21:47:30,21:48:00,1007.85,76.66,""
server_19,21:47:40,21:48:10,1007.85,76.66,""
server_19,21:47:50,21:48:20,1007.85,96.82,""
server_19,21:48:00,21:48:30,833.70,96.82,""
server_19,21:48:10,21:48:40,2297.36,1020.93,""
server_19,21:48:20,21:48:50,4523.70,1454.36,""
server_19,21:48:30,21:49:00,4820.13,1454.36,Possible DDoS
server_19,21:48:40,21:49:10,4820.13,1454.36,Possible DDoS
server_19,21:48:50,21:49:20,4820.13,898.16,Possible DDoS
server_19,21:49:00,21:49:30,960.98,7196.24,Disk thrash suspected
server_19,21:49:10,21:49:40,660.00,7196.24,Disk thrash suspected
server_19,21:49:20,21:49:50,4203.76,7196.24,Disk thrash suspected
server_19,21:49:30,21:50:00,17156.21,1240.01,Possible DDoS
server_19,21:49:40,21:50:10,18181.31,1240.01,Possible DDoS
server_19,21:49:50,21:50:20,18181.31,193.94,Possible DDoS
server_19,21:50:00,21:50:30,18181.31,190.95,Possible DDoS
server_19,21:50:10,21:50:40,12250.43,1217.00,Possible DDoS
server_19,21:50:20,21:50:50,1989.55,1217.00,""
server_19,21:50:30,21:51:00,1989.55,1217.00,""
server_19,21:50:40,21:51:10,19165.64,138.46,Possible DDoS
server_19,21:50:50,21:51:20,19165.64,776.05,Possible DDoS
server_19,21:51:00,21:51:30,19165.64,776.05,Possible DDoS
server_19,21:51:10,21:51:40,17489.00,776.05,Possible DDoS
server_19,21:51:20,21:51:50,1028.92,9164.93,Disk thrash suspected
server_19,21:51:30,21:52:00,719.28,9164.93,Disk thrash suspected
server_19,21:51:40,21:52:10,719.28,9164.93,Disk thrash suspected
server_19,21:51:50,21:52:20,6458.10,112.84,Possible DDoS
server_19,21:52:00,21:52:30,18949.23,766.16,Possible DDoS
server_19,21:52:10,21:52:40,18949.23,9639.16,Network flood + Disk thrash suspected
server_19,21:52:20,21:52:50,18949.23,9639.16,Network flood + Disk thrash suspected
server_19,21:52:30,21:53:00,12094.29,9639.16,Network flood + Disk thrash suspected
server_19,21:52:40,21:53:10,12094.29,5466.28,Network flood + Disk thrash suspected
server_19,21:52:50,21:53:20,842.57,5466.28,Disk thrash suspected
server_19,21:53:00,21:53:30,842.57,133.94,""
server_19,21:53:10,21:53:40,13621.31,133.94,Possible DDoS
server_19,21:53:20,21:53:50,13621.31,107.76,Possible DDoS
server_19,21:53:30,21:54:00,13621.31,1485.16,Possible DDoS
server_19,21:53:40,21:54:10,3061.59,1735.97,""
server_19,21:53:50,21:54:20,3061.59,1735.97,""
server_19,21:54:00,21:54:30,1240.38,4851.16,Disk thrash suspected
server_19,21:54:10,21:54:40,15032.37,4851.16,Network flood + Disk thrash suspected
server_19,21:54:20,21:54:50,15032.37,4851.16,Network flood + Disk thrash suspected
server_19,21:54:30,21:55:00,15032.37,1305.27,Possible DDoS
server_19,21:54:40,21:55:10,13021.44,1305.27,Possible DDoS
server_19,21:54:50,21:55:20,917.85,108.34,""
server_19,21:55:00,21:55:30,10760.56,145.21,Possible DDoS
server_19,21:55:10,21:55:40,10760.56,1998.00,Possible DDoS
server_19,21:55:20,21:55:50,10760.56,6982.08,Network flood + Disk thrash suspected
server_19,21:55:30,21:56:00,4858.23,6982.08,Network flood + Disk thrash suspected
server_19,21:55:40,21:56:10,874.94,6982.08,Disk thrash suspected
server_19,21:55:50,21:56:20,885.23,152.76,""
server_19,21:56:00,21:56:30,885.23,152.76,""
server_19,21:56:10,21:56:40,12326.51,152.76,Possible DDoS
server_19,21:56:20,21:56:50,12326.51,7144.29,Network flood + Disk thrash suspected
server_19,21:56:30,21:57:00,12326.51,7144.29,Network flood + Disk thrash suspected
server_19,21:56:40,21:57:10,2048.79,7144.29,Disk thrash suspected
server_19,21:56:50,21:57:20,901.14,126.80,""
server_19,21:57:00,21:57:30,924.84,126.80,""
server_19,21:57:10,21:57:40,924.84,126.80,""
server_19,21:57:20,21:57:50,924.84,157.42,""
server_19,21:57:30,21:58:00,5222.10,1770.79,Possible DDoS
server_19,21:57:40,21:58:10,5222.10,1770.79,Possible DDoS
server_19,21:57:50,21:58:20,5222.10,7000.96,Network flood + Disk thrash suspected
server_19,21:58:00,21:58:30,1011.62,7000.96,Disk thrash suspected
server_19,21:58:10,21:58:40,703.94,7000.96,Disk thrash suspected
server_19,21:58:20,21:58:50,703.94,92.91,""
server_19,21:58:30,21:59:00,13451.31,83.89,Possible DDoS
server_19,21:58:40,21:59:10,13451.31,1611.72,Possible DDoS
server_19,21:58:50,21:59:20,13451.31,1611.72,Possible DDoS
server_19,21:59:00,21:59:30,11027.77,1611.72,Possible DDoS
server_19,21:59:10,21:59:40,11027.77,846.33,Possible DDoS
server_19,21:59:20,21:59:50,927.26,59.70,""
server_19,21:59:30,22:00:00,927.26,6873.73,Disk thrash suspected
server_19,21:59:40,22:00:10,927.26,6873.73,Disk thrash suspected
server_19,21:59:50,22:00:20,651.19,6873.73,Disk thrash suspected
server_19,22:00:00,22:00:30,869.82,121.20,""
server_19,22:00:10,22:00:40,15624.84,155.65,Possible DDoS
server_19,22:00:20,22:00:50,15624.84,5962.13,Network flood + Disk thrash suspected
server_19,22:00:30,22:01:00,15624.84,5962.13,Network flood + Disk thrash suspected
server_19,22:00:40,22:01:10,721.48,5962.13,Disk thrash suspected
server_19,22:00:50,22:01:20,688.75,120.00,""
server_19,22:01:00,22:01:30,797.87,143.56,""
server_19,22:01:10,22:01:40,975.43,229.41,""
server_19,22:01:20,22:01:50,975.43,229.41,""
server_19,22:01:30,22:02:00,14460.22,229.41,Possible DDoS
server_19,22:01:40,22:02:10,14460.22,4606.40,Network flood + Disk thrash suspected
server_19,22:01:50,22:02:20,14460.22,4606.40,Network flood + Disk thrash suspected
server_19,22:02:00,22:02:30,833.43,4606.40,Disk thrash suspected
server_19,22:02:10,22:02:40,4459.85,1033.59,""
server_19,22:02:20,22:02:50,4459.85,1033.59,""
server_19,22:02:30,22:03:00,15816.65,1033.59,Possible DDoS
server_19,22:02:40,22:03:10,15816.65,1727.86,Possible DDoS
server_19,22:02:50,22:03:20,15816.65,1727.86,Possible DDoS
server_19,22:03:00,22:03:30,15184.70,1727.86,Possible DDoS
server_19,22:03:10,22:03:40,15184.70,7106.58,Network flood + Disk thrash suspected
server_19,22:03:20,22:03:50,15184.70,7106.58,Network flood + Disk thrash suspected
server_19,22:03:30,22:04:00,2910.55,7106.58,Disk thrash suspected
server_19,22:03:40,22:04:10,4114.18,890.33,""
server_19,22:03:50,22:04:20,4114.18,847.96,""
server_19,22:04:00,22:04:30,4114.18,847.96,""
server_19,22:04:10,22:04:40,970.18,4408.91,""
server_19,22:04:20,22:04:50,18342.46,9361.84,Network flood + Disk thrash suspected
server_19,22:04:30,22:05:00,18342.46,9361.84,Network flood + Disk thrash suspected
server_19,22:04:40,22:05:10,18342.46,9361.84,Network flood + Disk thrash suspected
server_19,22:04:50,22:05:20,3837.79,8801.65,Disk thrash suspected
server_19,22:05:00,22:05:30,3006.35,8801.65,Disk thrash suspected
