server_id,window_start,window_end,avg_cpu,avg_mem,alert
server_2,20:56:20,20:56:50,53.24,47.87,""
server_2,20:56:30,20:57:00,59.43,51.66,""
server_2,20:56:40,20:57:10,49.17,46.59,""
server_2,20:56:50,20:57:20,54.98,57.33,""
server_2,20:57:00,20:57:30,49.12,58.97,""
server_2,20:57:10,20:57:40,60.53,55.0,""
server_2,20:57:20,20:57:50,70.86,49.44,""
server_2,20:57:30,20:58:00,75.35,47.69,""
server_2,20:57:40,20:58:10,72.55,35.94,""
server_2,20:57:50,20:58:20,51.0,41.26,""
server_2,20:58:00,20:58:30,44.06,47.36,""
server_2,20:58:10,20:58:40,45.05,59.6,""
server_2,20:58:20,20:58:50,44.88,47.17,""
server_2,20:58:30,20:59:00,46.82,46.06,""
server_2,20:58:40,20:59:10,54.37,55.63,""
server_2,20:58:50,20:59:20,57.46,60.57,""
server_2,20:59:00,20:59:30,52.27,52.68,""
server_2,20:59:10,20:59:40,46.54,42.97,""
server_2,20:59:20,20:59:50,48.24,42.59,""
server_2,20:59:30,21:00:00,59.01,56.05,""
server_2,20:59:40,21:00:10,53.55,53.67,""
server_2,20:59:50,21:00:20,62.9,49.13,""
server_2,21:00:00,21:00:30,58.87,42.52,""
server_2,21:00:10,21:00:40,63.44,49.46,""
server_2,21:00:20,21:00:50,50.6,52.62,""
server_2,21:00:30,21:01:00,47.48,54.49,""
server_2,21:00:40,21:01:10,50.54,57.03,""
server_2,21:00:50,21:01:20,57.78,63.28,""
server_2,21:01:00,21:01:30,55.43,61.6,""
server_2,21:01:10,21:01:40,53.87,51.87,""
server_2,21:01:20,21:01:50,43.09,54.03,""
server_2,21:01:30,21:02:00,53.17,59.53,""
server_2,21:01:40,21:02:10,39.53,62.62,""
server_2,21:01:50,21:02:20,59.12,69.52,""
server_2,21:02:00,21:02:30,41.47,64.04,""
server_2,21:02:10,21:02:40,46.98,62.12,""
server_2,21:02:20,21:02:50,36.01,48.21,""
server_2,21:02:30,21:03:00,55.22,41.9,""
server_2,21:02:40,21:03:10,61.77,45.7,""
server_2,21:02:50,21:03:20,52.91,55.08,""
server_2,21:03:00,21:03:30,55.34,66.21,""
server_2,21:03:10,21:03:40,46.96,58.24,""
server_2,21:03:20,21:03:50,64.03,47.84,""
server_2,21:03:30,21:04:00,62.11,44.57,""
server_2,21:03:40,21:04:10,71.75,54.61,""
server_2,21:03:50,21:04:20,68.59,53.3,""
server_2,21:04:00,21:04:30,60.27,52.66,""
server_2,21:04:10,21:04:40,64.95,56.76,""
server_2,21:04:20,21:04:50,57.51,59.99,""
server_2,21:04:30,21:05:00,62.46,52.91,""
server_2,21:04:40,21:05:10,61.17,40.1,""
server_2,21:04:50,21:05:20,61.73,32.77,""
server_2,21:05:00,21:05:30,47.59,44.82,""
server_2,21:05:10,21:05:40,31.26,54.08,""
server_2,21:05:20,21:05:50,34.24,62.36,""
server_2,21:05:30,21:06:00,42.72,59.27,""
server_2,21:05:40,21:06:10,52.04,55.44,""
server_2,21:05:50,21:06:20,50.07,57.05,""
server_2,21:06:00,21:06:30,45.78,48.34,""
server_2,21:06:10,21:06:40,53.78,43.96,""
server_2,21:06:20,21:06:50,55.44,44.5,""
server_2,21:06:30,21:07:00,55.44,47.24,""
server_2,21:06:40,21:07:10,42.82,43.35,""
server_2,21:06:50,21:07:20,36.84,52.31,""
server_2,21:07:00,21:07:30,43.16,65.91,""
server_2,21:07:10,21:07:40,39.3,70.54,""
server_2,21:07:20,21:07:50,34.94,52.93,""
server_2,21:07:30,21:08:00,31.65,38.84,""
server_2,21:07:40,21:08:10,54.1,43.78,""
server_2,21:07:50,21:08:20,53.78,44.24,""
server_2,21:08:00,21:08:30,58.69,51.27,""
server_2,21:08:10,21:08:40,49.87,45.32,""
server_2,21:08:20,21:08:50,62.56,52.71,""
server_2,21:08:30,21:09:00,67.51,47.42,""
server_2,21:08:40,21:09:10,64.92,64.88,""
server_2,21:08:50,21:09:20,64.56,61.2,""
server_2,21:09:00,21:09:30,54.75,62.8,""
server_2,21:09:10,21:09:40,52.27,47.71,""
server_2,21:09:20,21:09:50,55.32,53.23,""
server_2,21:09:30,21:10:00,60.97,55.04,""
server_2,21:09:40,21:10:10,61.14,49.73,""
server_2,21:09:50,21:10:20,59.06,45.32,""
server_2,21:10:00,21:10:30,50.72,53.43,""
server_2,21:10:10,21:10:40,47.32,74.01,""
server_2,21:10:20,21:10:50,39.63,67.81,""
server_2,21:10:30,21:11:00,53.74,64.13,""
server_2,21:10:40,21:11:10,48.41,57.39,""
server_2,21:10:50,21:11:20,54.94,66.17,""
server_2,21:11:00,21:11:30,51.0,67.77,""
server_2,21:11:10,21:11:40,53.94,61.43,""
server_2,21:11:20,21:11:50,43.38,63.48,""
server_2,21:11:30,21:12:00,33.52,53.97,""
server_2,21:11:40,21:12:10,39.63,58.59,""
server_2,21:11:50,21:12:20,42.34,59.55,""
server_2,21:12:00,21:12:30,51.63,61.38,""
server_2,21:12:10,21:12:40,54.25,46.38,""
server_2,21:12:20,21:12:50,70.0,37.15,""
server_2,21:12:30,21:13:00,63.61,38.52,""
server_2,21:12:40,21:13:10,62.8,50.21,""
server_2,21:12:50,21:13:20,52.93,50.23,""
server_2,21:13:00,21:13:30,44.72,52.85,""
server_2,21:13:10,21:13:40,50.27,50.98,""
server_2,21:13:20,21:13:50,48.62,51.82,""
server_2,21:13:30,21:14:00,63.27,43.03,""
server_2,21:13:40,21:14:10,57.22,40.22,""
server_2,21:13:50,21:14:20,61.79,46.02,""
server_2,21:14:00,21:14:30,52.76,48.78,""
server_2,21:14:10,21:14:40,38.29,55.14,""
server_2,21:14:20,21:14:50,40.86,57.54,""
server_2,21:14:30,21:15:00,51.33,55.02,""
server_2,21:14:40,21:15:10,55.94,58.11,""
server_2,21:14:50,21:15:20,56.29,42.9,""
server_2,21:15:00,21:15:30,56.26,54.58,""
server_2,21:15:10,21:15:40,55.86,49.88,""
server_2,21:15:20,21:15:50,51.41,51.22,""
server_2,21:15:30,21:16:00,36.82,49.2,""
server_2,21:15:40,21:16:10,45.56,49.4,""
server_2,21:15:50,21:16:20,45.05,61.24,""
server_2,21:16:00,21:16:30,50.47,50.63,""
server_2,21:16:10,21:16:40,54.39,59.8,""
server_2,21:16:20,21:16:50,51.39,57.59,""
server_2,21:16:30,21:17:00,47.26,56.7,""
server_2,21:16:40,21:17:10,31.33,49.1,""
server_2,21:16:50,21:17:20,35.95,52.24,""
server_2,21:17:00,21:17:30,35.59,51.42,""
server_2,21:17:10,21:17:40,50.24,47.89,""
server_2,21:17:20,21:17:50,38.77,45.89,""
server_2,21:17:30,21:18:00,43.28,55.38,""
server_2,21:17:40,21:18:10,35.63,53.46,""
server_2,21:17:50,21:18:20,42.29,61.65,""
server_2,21:18:00,21:18:30,37.09,61.22,""
server_2,21:18:10,21:18:40,43.05,63.89,""
server_2,21:18:20,21:18:50,52.81,63.04,""
server_2,21:18:30,21:19:00,75.53,63.04,""
server_2,21:18:40,21:19:10,87.58,60.52,""
server_2,21:18:50,21:19:20,70.58,53.28,""
server_2,21:19:00,21:19:30,63.31,55.95,""
server_2,21:19:10,21:19:40,58.51,59.84,""
server_2,21:19:20,21:19:50,70.29,49.95,""
server_2,21:19:30,21:20:00,55.33,39.18,""
server_2,21:19:40,21:20:10,45.36,40.21,""
server_2,21:19:50,21:20:20,35.98,56.95,""
server_2,21:20:00,21:20:30,36.81,73.14,""
server_2,21:20:10,21:20:40,52.49,69.38,""
server_2,21:20:20,21:20:50,65.87,60.34,""
server_2,21:20:30,21:21:00,76.01,38.75,""
server_2,21:20:40,21:21:10,69.91,52.49,""
server_2,21:20:50,21:21:20,63.3,50.0,""
server_2,21:21:00,21:21:30,56.23,61.72,""
server_2,21:21:10,21:21:40,51.16,48.61,""
server_2,21:21:20,21:21:50,57.01,58.08,""
server_2,21:21:30,21:22:00,63.88,60.1,""
server_2,21:21:40,21:22:10,57.68,68.35,""
server_2,21:21:50,21:22:20,48.68,56.25,""
server_2,21:22:00,21:22:30,49.32,46.15,""
server_2,21:22:10,21:22:40,54.65,43.83,""
server_2,21:22:20,21:22:50,51.31,44.59,""
server_2,21:22:30,21:23:00,44.21,55.24,""
server_2,21:22:40,21:23:10,34.51,44.58,""
server_2,21:22:50,21:23:20,33.56,54.4,""
server_2,21:23:00,21:23:30,34.27,49.27,""
server_2,21:23:10,21:23:40,43.66,56.66,""
server_2,21:23:20,21:23:50,54.14,39.73,""
server_2,21:23:30,21:24:00,58.44,30.05,""
server_2,21:23:40,21:24:10,62.84,29.59,""
server_2,21:23:50,21:24:20,57.6,42.49,""
server_2,21:24:00,21:24:30,63.85,54.73,""
server_2,21:24:10,21:24:40,63.33,52.86,""
server_2,21:24:20,21:24:50,61.46,51.32,""
server_2,21:24:30,21:25:00,54.95,55.15,""
server_2,21:24:40,21:25:10,45.01,53.75,""
server_2,21:24:50,21:25:20,41.21,56.86,""
server_2,21:25:00,21:25:30,41.22,54.47,""
server_2,21:25:10,21:25:40,49.82,50.16,""
server_2,21:25:20,21:25:50,64.62,45.47,""
server_2,21:25:30,21:26:00,68.6,38.87,""
server_2,21:25:40,21:26:10,68.71,48.02,""
server_2,21:25:50,21:26:20,72.46,58.74,""
server_2,21:26:00,21:26:30,57.18,70.71,""
server_2,21:26:10,21:26:40,61.43,76.75,""
server_2,21:26:20,21:26:50,49.23,69.58,""
server_2,21:26:30,21:27:00,63.13,55.62,""
server_2,21:26:40,21:27:10,54.85,43.6,""
server_2,21:26:50,21:27:20,54.27,42.3,""
server_2,21:27:00,21:27:30,46.24,43.13,""
server_2,21:27:10,21:27:40,54.7,51.87,""
server_2,21:27:20,21:27:50,57.84,54.35,""
server_2,21:27:30,21:28:00,60.91,58.79,""
server_2,21:27:40,21:28:10,47.44,47.23,""
server_2,21:27:50,21:28:20,51.65,41.44,""
server_2,21:28:00,21:28:30,50.33,42.43,""
server_2,21:28:10,21:28:40,51.45,56.13,""
server_2,21:28:20,21:28:50,51.7,52.56,""
server_2,21:28:30,21:29:00,59.54,51.12,""
server_2,21:28:40,21:29:10,71.51,52.46,""
server_2,21:28:50,21:29:20,70.1,62.66,""
server_2,21:29:00,21:29:30,63.11,78.02,Memory saturation suspected
server_2,21:29:10,21:29:40,46.16,75.05,""
server_2,21:29:20,21:29:50,47.42,74.6,""
server_2,21:29:30,21:30:00,48.65,73.79,""
server_2,21:29:40,21:30:10,59.28,81.47,Memory saturation suspected
server_2,21:29:50,21:30:20,54.19,70.49,""
server_2,21:30:00,21:30:30,50.61,54.23,""
server_2,21:30:10,21:30:40,46.22,37.4,""
server_2,21:30:20,21:30:50,48.47,58.75,""
server_2,21:30:30,21:31:00,42.79,70.89,""
server_2,21:30:40,21:31:10,34.27,75.23,""
server_2,21:30:50,21:31:20,46.05,74.47,""
server_2,21:31:00,21:31:30,54.97,77.08,""
server_2,21:31:10,21:31:40,66.21,77.56,""
server_2,21:31:20,21:31:50,50.08,60.93,""
server_2,21:31:30,21:32:00,58.53,59.98,""
server_2,21:31:40,21:32:10,66.61,49.45,""
server_2,21:31:50,21:32:20,68.97,54.59,""
server_2,21:32:00,21:32:30,66.47,47.77,""
server_2,21:32:10,21:32:40,55.84,54.91,""
server_2,21:32:20,21:32:50,56.52,58.75,""
server_2,21:32:30,21:33:00,46.41,65.52,""
server_2,21:32:40,21:33:10,45.96,62.95,""
server_2,21:32:50,21:33:20,49.97,64.94,""
server_2,21:33:00,21:33:30,54.06,55.76,""
server_2,21:33:10,21:33:40,65.17,59.74,""
server_2,21:33:20,21:33:50,61.97,52.7,""
server_2,21:33:30,21:34:00,61.5,51.91,""
server_2,21:33:40,21:34:10,39.57,63.38,""
server_2,21:33:50,21:34:20,38.67,74.99,""
server_2,21:34:00,21:34:30,30.89,67.18,""
server_2,21:34:10,21:34:40,43.0,52.46,""
server_2,21:34:20,21:34:50,39.86,50.17,""
server_2,21:34:30,21:35:00,41.74,51.85,""
server_2,21:34:40,21:35:10,49.05,50.08,""
server_2,21:34:50,21:35:20,51.29,39.12,""
server_2,21:35:00,21:35:30,57.88,42.92,""
server_2,21:35:10,21:35:40,48.03,55.39,""
server_2,21:35:20,21:35:50,46.27,59.48,""
server_2,21:35:30,21:36:00,49.59,52.26,""
server_2,21:35:40,21:36:10,47.8,51.12,""
server_2,21:35:50,21:36:20,46.8,43.24,""
server_2,21:36:00,21:36:30,41.27,53.18,""
server_2,21:36:10,21:36:40,51.4,50.93,""
server_2,21:36:20,21:36:50,53.35,58.57,""
server_2,21:36:30,21:37:00,56.48,70.87,""
server_2,21:36:40,21:37:10,52.62,67.19,""
server_2,21:36:50,21:37:20,65.28,64.53,""
server_2,21:37:00,21:37:30,57.82,50.78,""
server_2,21:37:10,21:37:40,57.8,54.62,""
server_2,21:37:20,21:37:50,48.05,53.9,""
server_2,21:37:30,21:38:00,50.48,51.75,""
server_2,21:37:40,21:38:10,50.53,46.62,""
server_2,21:37:50,21:38:20,47.16,51.14,""
server_2,21:38:00,21:38:30,51.54,55.27,""
server_2,21:38:10,21:38:40,49.95,51.8,""
server_2,21:38:20,21:38:50,43.61,54.81,""
server_2,21:38:30,21:39:00,29.53,65.45,""
server_2,21:38:40,21:39:10,37.29,75.92,""
server_2,21:38:50,21:39:20,53.49,79.8,Memory saturation suspected
server_2,21:39:00,21:39:30,63.35,70.0,""
server_2,21:39:10,21:39:40,51.1,62.14,""
server_2,21:39:20,21:39:50,34.62,42.73,""
server_2,21:39:30,21:40:00,47.67,30.47,""
server_2,21:39:40,21:40:10,55.22,30.54,""
server_2,21:39:50,21:40:20,61.19,37.91,""
server_2,21:40:00,21:40:30,46.77,43.32,""
server_2,21:40:10,21:40:40,36.36,47.03,""
server_2,21:40:20,21:40:50,36.17,51.22,""
server_2,21:40:30,21:41:00,42.33,69.95,""
server_2,21:40:40,21:41:10,45.63,63.52,""
server_2,21:40:50,21:41:20,47.86,58.19,""
server_2,21:41:00,21:41:30,48.34,45.73,""
server_2,21:41:10,21:41:40,51.21,50.93,""
server_2,21:41:20,21:41:50,55.07,61.22,""
server_2,21:41:30,21:42:00,56.95,50.65,""
server_2,21:41:40,21:42:10,55.07,46.84,""
server_2,21:41:50,21:42:20,61.19,33.65,""
server_2,21:42:00,21:42:30,67.42,36.6,""
server_2,21:42:10,21:42:40,73.81,36.27,""
server_2,21:42:20,21:42:50,58.72,45.31,""
server_2,21:42:30,21:43:00,57.09,59.96,""
server_2,21:42:40,21:43:10,45.9,56.84,""
server_2,21:42:50,21:43:20,56.02,61.18,""
server_2,21:43:00,21:43:30,62.12,67.06,""
server_2,21:43:10,21:43:40,64.55,68.11,""
server_2,21:43:20,21:43:50,57.4,61.4,""
server_2,21:43:30,21:44:00,43.58,45.12,""
server_2,21:43:40,21:44:10,44.36,42.06,""
server_2,21:43:50,21:44:20,49.81,42.63,""
server_2,21:44:00,21:44:30,46.16,46.86,""
server_2,21:44:10,21:44:40,43.8,57.92,""
server_2,21:44:20,21:44:50,52.43,40.5,""
server_2,21:44:30,21:45:00,52.39,37.2,""
server_2,21:44:40,21:45:10,59.03,34.51,""
server_2,21:44:50,21:45:20,42.55,48.27,""
server_2,21:45:00,21:45:30,49.73,42.91,""
server_2,21:45:10,21:45:40,49.32,39.9,""
server_2,21:45:20,21:45:50,67.33,41.97,""
server_2,21:45:30,21:46:00,65.13,50.09,""
server_2,21:45:40,21:46:10,61.08,46.2,""
server_2,21:45:50,21:46:20,56.18,45.61,""
server_2,21:46:00,21:46:30,54.03,50.14,""
server_2,21:46:10,21:46:40,60.24,56.99,""
server_2,21:46:20,21:46:50,59.02,54.54,""
server_2,21:46:30,21:47:00,66.58,55.73,""
server_2,21:46:40,21:47:10,73.94,60.42,""
server_2,21:46:50,21:47:20,68.98,61.84,""
server_2,21:47:00,21:47:30,60.68,58.54,""
server_2,21:47:10,21:47:40,50.44,52.95,""
server_2,21:47:20,21:47:50,49.58,57.9,""
server_2,21:47:30,21:48:00,53.14,45.17,""
server_2,21:47:40,21:48:10,53.5,42.16,""
server_2,21:47:50,21:48:20,56.03,28.3,""
server_2,21:48:00,21:48:30,61.49,35.7,""
server_2,21:48:10,21:48:40,63.28,46.51,""
server_2,21:48:20,21:48:50,63.29,64.76,""
server_2,21:48:30,21:49:00,69.96,53.56,""
server_2,21:48:40,21:49:10,71.16,44.69,""
server_2,21:48:50,21:49:20,57.53,30.23,""
server_2,21:49:00,21:49:30,37.41,46.14,""
server_2,21:49:10,21:49:40,25.83,45.1,""
server_2,21:49:20,21:49:50,43.43,59.81,""
server_2,21:49:30,21:50:00,49.78,48.43,""
server_2,21:49:40,21:50:10,63.67,54.17,""
server_2,21:49:50,21:50:20,64.35,42.78,""
server_2,21:50:00,21:50:30,62.37,47.9,""
server_2,21:50:10,21:50:40,67.31,52.5,""
server_2,21:50:20,21:50:50,68.65,50.77,""
server_2,21:50:30,21:51:00,69.26,55.48,""
server_2,21:50:40,21:51:10,60.49,42.72,""
server_2,21:50:50,21:51:20,48.73,43.72,""
server_2,21:51:00,21:51:30,40.92,30.4,""
server_2,21:51:10,21:51:40,38.18,46.75,""
server_2,21:51:20,21:51:50,32.63,59.46,""
server_2,21:51:30,21:52:00,31.57,75.29,""
server_2,21:51:40,21:52:10,41.37,61.12,""
server_2,21:51:50,21:52:20,48.48,49.21,""
server_2,21:52:00,21:52:30,57.76,57.12,""
server_2,21:52:10,21:52:40,51.21,59.63,""
server_2,21:52:20,21:52:50,47.95,61.83,""
server_2,21:52:30,21:53:00,51.52,47.17,""
server_2,21:52:40,21:53:10,57.07,48.56,""
server_2,21:52:50,21:53:20,66.03,56.16,""
server_2,21:53:00,21:53:30,60.96,64.6,""
server_2,21:53:10,21:53:40,62.13,73.15,""
server_2,21:53:20,21:53:50,56.88,55.82,""
server_2,21:53:30,21:54:00,62.71,52.22,""
server_2,21:53:40,21:54:10,51.83,36.96,""
server_2,21:53:50,21:54:20,58.94,41.84,""
server_2,21:54:00,21:54:30,60.03,36.81,""
server_2,21:54:10,21:54:40,63.29,40.91,""
server_2,21:54:20,21:54:50,62.29,53.36,""
server_2,21:54:30,21:55:00,66.12,56.25,""
server_2,21:54:40,21:55:10,69.55,70.46,""
server_2,21:54:50,21:55:20,77.35,64.86,""
server_2,21:55:00,21:55:30,66.97,66.71,""
server_2,21:55:10,21:55:40,59.05,59.7,""
server_2,21:55:20,21:55:50,39.72,54.38,""
server_2,21:55:30,21:56:00,33.43,45.26,""
server_2,21:55:40,21:56:10,44.06,43.72,""
server_2,21:55:50,21:56:20,42.72,55.71,""
server_2,21:56:00,21:56:30,54.37,67.05,""
server_2,21:56:10,21:56:40,49.38,64.51,""
server_2,21:56:20,21:56:50,47.68,65.66,""
server_2,21:56:30,21:57:00,45.5,60.48,""
server_2,21:56:40,21:57:10,48.17,49.66,""
server_2,21:56:50,21:57:20,59.76,47.85,""
server_2,21:57:00,21:57:30,63.89,56.23,""
server_2,21:57:10,21:57:40,59.81,69.79,""
server_2,21:57:20,21:57:50,58.6,58.55,""
server_2,21:57:30,21:58:00,53.56,51.13,""
server_2,21:57:40,21:58:10,51.37,43.3,""
server_2,21:57:50,21:58:20,50.4,50.76,""
server_2,21:58:00,21:58:30,41.27,49.14,""
server_2,21:58:10,21:58:40,42.5,51.24,""
server_2,21:58:20,21:58:50,48.05,41.39,""
server_2,21:58:30,21:59:00,47.91,45.14,""
server_2,21:58:40,21:59:10,48.08,46.44,""
server_2,21:58:50,21:59:20,34.54,49.74,""
server_2,21:59:00,21:59:30,49.21,51.91,""
server_2,21:59:10,21:59:40,58.96,43.35,""
server_2,21:59:20,21:59:50,69.82,52.09,""
server_2,21:59:30,22:00:00,65.86,50.15,""
server_2,21:59:40,22:00:10,56.38,59.33,""
server_2,21:59:50,22:00:20,43.83,56.57,""
server_2,22:00:00,22:00:30,48.24,63.26,""
server_2,22:00:10,22:00:40,50.78,64.98,""
server_2,22:00:20,22:00:50,60.83,61.87,""
server_2,22:00:30,22:01:00,55.94,54.44,""
server_2,22:00:40,22:01:10,56.04,50.19,""
server_2,22:00:50,22:01:20,48.56,50.95,""
server_2,22:01:00,22:01:30,42.25,55.04,""
server_2,22:01:10,22:01:40,38.86,55.02,""
server_2,22:01:20,22:01:50,47.96,60.08,""
server_2,22:01:30,22:02:00,53.95,67.85,""
server_2,22:01:40,22:02:10,62.66,77.38,""
server_2,22:01:50,22:02:20,62.72,66.98,""
server_2,22:02:00,22:02:30,58.91,61.86,""
server_2,22:02:10,22:02:40,52.01,55.85,""
server_2,22:02:20,22:02:50,36.04,62.7,""
server_2,22:02:30,22:03:00,31.97,51.03,""
server_2,22:02:40,22:03:10,33.35,50.84,""
server_2,22:02:50,22:03:20,54.2,44.65,""
server_2,22:03:00,22:03:30,60.64,45.18,""
server_2,22:03:10,22:03:40,52.71,36.74,""
server_2,22:03:20,22:03:50,47.37,44.97,""
server_2,22:03:30,22:04:00,44.4,42.53,""
server_2,22:03:40,22:04:10,44.76,49.75,""
server_2,22:03:50,22:04:20,30.85,47.31,""
server_2,22:04:00,22:04:30,32.39,47.53,""
server_2,22:04:10,22:04:40,41.06,41.23,""
server_2,22:04:20,22:04:50,45.07,42.27,""
server_2,22:04:30,22:05:00,39.26,58.91,""
server_2,22:04:40,22:05:10,37.64,64.26,""
server_2,22:04:50,22:05:20,43.55,62.38,""
server_2,22:05:00,22:05:30,52.36,40.42,""
server_2,22:05:10,22:05:40,53.04,45.11,""
server_2,22:05:20,22:05:50,50.54,39.59,""
server_2,22:05:30,22:06:00,45.25,50.18,""
server_2,22:05:40,22:06:10,39.33,39.84,""
server_2,22:05:50,22:06:20,33.78,47.84,""
server_2,22:06:00,22:06:30,44.66,55.2,""
server_2,22:06:10,22:06:40,56.73,55.79,""
server_2,22:06:20,22:06:50,73.68,46.71,""
server_2,22:06:30,22:07:00,66.72,39.97,""
server_2,22:06:40,22:07:10,52.81,54.6,""
server_2,22:06:50,22:07:20,55.19,68.0,""
server_2,22:07:00,22:07:30,59.02,66.94,""
server_2,22:07:10,22:07:40,63.14,58.16,""
server_2,22:07:20,22:07:50,49.47,55.41,""
server_2,22:07:30,22:08:00,53.69,64.49,""
server_2,22:07:40,22:08:10,58.4,67.42,""
server_2,22:07:50,22:08:20,47.03,75.97,""
server_2,22:08:00,22:08:30,47.11,56.74,""
server_2,22:08:10,22:08:40,47.35,52.88,""
server_2,22:08:20,22:08:50,67.85,48.01,""
server_2,22:08:30,22:09:00,57.86,59.63,""
server_2,22:08:40,22:09:10,50.52,54.04,""
server_2,22:08:50,22:09:20,41.63,46.62,""
server_2,22:09:00,22:09:30,41.84,40.82,""
server_2,22:09:10,22:09:40,45.8,53.43,""
server_2,22:09:20,22:09:50,51.78,53.8,""
server_2,22:09:30,22:10:00,55.55,61.81,""
server_2,22:09:40,22:10:10,54.67,52.37,""
server_2,22:09:50,22:10:20,57.29,47.69,""
server_2,22:10:00,22:10:30,52.79,41.38,""
server_2,22:10:10,22:10:40,59.01,34.32,""
server_2,22:10:20,22:10:50,55.12,39.77,""
server_2,22:10:30,22:11:00,70.85,27.59,""
server_2,22:10:40,22:11:10,60.3,40.59,""
server_2,22:10:50,22:11:20,64.18,36.87,""
server_2,22:11:00,22:11:30,41.37,60.14,""
server_2,22:11:10,22:11:40,46.99,59.71,""
server_2,22:11:20,22:11:50,46.83,67.06,""
server_2,22:11:30,22:12:00,71.17,72.25,""
server_2,22:11:40,22:12:10,76.31,73.41,""
server_2,22:11:50,22:12:20,62.7,75.83,""
server_2,22:12:00,22:12:30,40.94,57.68,""
server_2,22:12:10,22:12:40,49.23,57.39,""
server_2,22:12:20,22:12:50,53.02,47.65,""
server_2,22:12:30,22:13:00,56.65,48.72,""
server_2,22:12:40,22:13:10,37.51,40.98,""
server_2,22:12:50,22:13:20,35.86,42.89,""
server_2,22:13:00,22:13:30,37.72,45.98,""
server_2,22:13:10,22:13:40,58.44,51.23,""
server_2,22:13:20,22:13:50,75.41,48.31,""
server_2,22:13:30,22:14:00,72.11,63.26,""
server_2,22:13:40,22:14:10,59.53,65.95,""
server_2,22:13:50,22:14:20,52.58,64.2,""
server_2,22:14:00,22:14:30,59.33,49.43,""
server_2,22:14:10,22:14:40,53.07,43.02,""
server_2,22:14:20,22:14:50,53.38,52.05,""
server_2,22:14:30,22:15:00,46.9,50.22,""
server_2,22:14:40,22:15:10,50.88,56.11,""
server_2,22:14:50,22:15:20,41.44,49.93,""
server_2,22:15:00,22:15:30,52.92,55.42,""
server_2,22:15:10,22:15:40,53.36,53.73,""
server_2,22:15:20,22:15:50,72.25,67.47,""
server_2,22:15:30,22:16:00,64.75,64.36,""
server_2,22:15:40,22:16:10,68.25,56.85,""
server_2,22:15:50,22:16:20,57.97,43.56,""
server_2,22:16:00,22:16:30,51.76,51.73,""
server_2,22:16:10,22:16:40,42.79,61.92,""
server_2,22:16:20,22:16:50,38.44,59.89,""
server_2,22:16:30,22:17:00,45.25,52.57,""
server_2,22:16:40,22:17:10,46.48,46.94,""
server_2,22:16:50,22:17:20,53.76,51.13,""
server_2,22:17:00,22:17:30,53.76,47.2,""
server_2,22:17:10,22:17:40,58.7,52.27,""
server_2,22:17:20,22:17:50,51.93,56.9,""
server_2,22:17:30,22:18:00,51.53,64.92,""
server_2,22:17:40,22:18:10,51.18,62.37,""
server_2,22:17:50,22:18:20,51.94,58.86,""
server_2,22:18:00,22:18:30,48.68,62.92,""
server_2,22:18:10,22:18:40,61.66,73.92,""
server_2,22:18:20,22:18:50,65.13,71.2,""
server_2,22:18:30,22:19:00,65.79,64.4,""
server_2,22:18:40,22:19:10,43.8,58.46,""
server_2,22:18:50,22:19:20,40.44,58.54,""
server_2,22:19:00,22:19:30,55.46,58.14,""
server_2,22:19:10,22:19:40,63.37,56.82,""
server_2,22:19:20,22:19:50,63.49,60.38,""
server_2,22:19:30,22:20:00,57.27,66.3,""
server_2,22:19:40,22:20:10,53.83,63.6,""
server_2,22:19:50,22:20:20,52.74,63.04,""
server_2,22:20:00,22:20:30,48.87,60.38,""
server_2,22:20:10,22:20:40,51.94,56.58,""
server_2,22:20:20,22:20:50,47.05,59.51,""
server_2,22:20:30,22:21:00,49.56,47.78,""
server_2,22:20:40,22:21:10,62.78,44.91,""
server_2,22:20:50,22:21:20,65.81,38.39,""
server_2,22:21:00,22:21:30,57.61,41.53,""
server_2,22:21:10,22:21:40,45.6,44.87,""
server_2,22:21:20,22:21:50,53.45,52.72,""
server_2,22:21:30,22:22:00,54.05,55.1,""
server_2,22:21:40,22:22:10,59.59,63.53,""
server_2,22:21:50,22:22:20,54.75,59.23,""
server_2,22:22:00,22:22:30,59.05,54.07,""
server_2,22:22:10,22:22:40,49.66,54.88,""
server_2,22:22:20,22:22:50,59.62,56.23,""
server_2,22:22:30,22:23:00,60.99,68.5,""
server_2,22:22:40,22:23:10,59.96,60.37,""
server_2,22:22:50,22:23:20,46.51,59.73,""
server_2,22:23:00,22:23:30,39.97,50.61,""
server_2,22:23:10,22:23:40,36.57,43.18,""
server_2,22:23:20,22:23:50,38.05,38.1,""
server_2,22:23:30,22:24:00,55.67,41.6,""
server_2,22:23:40,22:24:10,66.74,54.15,""
server_2,22:23:50,22:24:20,69.91,54.64,""
server_2,22:24:00,22:24:30,57.7,43.48,""
server_2,22:24:10,22:24:40,58.0,42.27,""
server_2,22:24:20,22:24:50,55.96,40.63,""
server_2,22:24:30,22:25:00,59.61,45.23,""
server_2,22:24:40,22:25:10,59.04,36.53,""
server_2,22:24:50,22:25:20,51.52,29.57,""
server_2,22:25:00,22:25:30,47.06,38.86,""
server_2,22:25:10,22:25:40,54.81,39.43,""
server_2,22:25:20,22:25:50,54.4,52.88,""
server_2,22:25:30,22:26:00,43.29,62.95,""
